tip_id,DOB,GraduatedDate,InterviewedDate,StartDate,EndDate,DriversLicense,Course,CreatedDate
924,1999-07-11,2019-06-28,,2019-04-15,2019-06-28,No,Introduction to Masonry,2019-04-10
925,1995-10-20,,,,,No,Introduction to Masonry,2019-04-10
926,1991-03-14,2019-06-28,,2019-04-15,2019-06-28,No,Introduction to Masonry,2019-04-10
927,1982-09-12,2019-06-10,,2019-04-22,2019-06-10,No,Introduction to Masonry,2019-04-16
928,1983-09-23,2019-07-19,,2019-05-06,2019-07-19,Yes,Introduction to Masonry,2019-04-16
929,1977-10-22,,,2019-04-29,,,Introduction to Masonry,2019-04-16
930,1999-10-28,2019-07-03,,2019-04-22,2019-07-03,Yes,Introduction to Masonry,2019-04-16
931,1994-12-04,2019-06-07,,2019-04-22,2019-06-07,Yes,Introduction to Masonry,2019-04-16
932,1986-09-23,,,,,No,Introduction to Masonry,2019-04-16
933,1981-10-01,2019-06-28,,2019-04-22,2019-06-28,No,Introduction to Masonry,2019-04-16
934,1988-02-14,,,2019-05-20,,Yes,Introduction to Masonry,2019-04-24
935,1995-11-14,,,2019-04-29,2019-06-13,No,Introduction to Masonry,2019-04-24
936,1991-09-06,,,,,,,2019-04-24
937,2000-05-12,,,2019-05-06,2019-05-31,,Introduction to Masonry,2019-04-24
938,1999-06-20,,,2019-04-29,2019-05-22,,Introduction to Masonry,2019-04-24
939,1967-11-14,,,,,,,2019-04-24
940,1996-03-19,2019-06-21,,2019-05-06,2019-06-21,Yes,Introduction to Masonry,2019-04-30
941,1969-08-08,,,,,,,2019-04-30
942,1992-04-03,,,2019-05-06,2020-08-03,No,Welding,2019-04-30
943,1997-01-13,,,2019-05-13,2019-07-19,No,Introduction to Masonry,2019-05-07
944,1996-07-27,,,2019-05-13,,No,Introduction to Masonry,2019-05-07
945,1989-07-01,,,2019-06-03,2019-06-11,Yes,Introduction to Masonry,2019-05-07
946,1999-07-31,2023-06-15,2023-01-31,2023-02-06,2023-06-15,Yes,Carpentry,2019-05-07
947,1985-11-07,2019-07-03,,2019-05-13,2019-07-03,Yes,Introduction to Masonry,2019-05-07
948,2000-11-30,,,2019-05-28,2021-08-13,No,Introduction to Masonry,2019-05-21
949,1998-10-20,,,2019-05-28,,No,Introduction to Masonry,2019-05-21
950,1998-08-25,,,,,No,Introduction to Masonry,2019-05-21
951,1990-07-19,2019-06-08,,2019-05-28,2019-06-08,No,Introduction to Masonry,2019-05-21
952,1973-07-23,,,,,No,,2019-05-21
953,1996-07-07,,,2019-07-01,2019-07-02,No,Introduction to Masonry,2019-05-21
954,1997-06-12,,,2020-09-21,2020-10-23,Yes,Introduction to Masonry,2019-05-21
955,1994-12-30,,,,,No,,2019-05-21
956,2001-05-22,2019-09-27,,2019-07-15,2019-09-27,No,Introduction to Masonry,2019-05-24
957,2001-05-29,2019-09-27,,2019-07-15,2019-09-27,No,Introduction to Masonry,2019-05-24
958,2001-03-02,,,2019-07-08,2019-09-19,Yes,Introduction to Masonry,2019-05-24
959,1990-05-09,2019-08-16,,2019-06-04,2019-08-16,No,Introduction to Masonry,2019-06-04
960,1983-12-14,,2019-06-05,,,No,,2019-06-05
961,1980-08-12,,2019-06-05,,,No,,2019-06-05
962,1991-10-12,,2019-06-05,2019-06-10,,No,Introduction to Masonry,2019-06-05
963,1999-04-09,,2019-06-05,2019-06-10,2019-06-27,Yes,Introduction to Masonry,2019-06-05
964,2019-06-04,,2019-06-05,,,No,,2019-06-05
965,1995-04-08,2019-06-20,2019-06-11,2019-06-12,2019-06-20,Yes,Introduction to Masonry,2019-06-11
966,1994-09-02,2019-08-30,2019-06-11,2019-06-17,2019-08-30,Yes,Introduction to Masonry,2019-06-11
967,1997-09-18,2019-08-30,2019-06-11,2019-06-17,2019-08-30,Yes,Introduction to Masonry,2019-06-11
968,1995-12-05,,2019-06-11,2021-10-25,2021-10-29,No,Introduction to Masonry,2019-06-11
969,1995-02-13,2019-08-30,2019-06-11,2019-06-17,2019-08-30,Yes,Introduction to Masonry,2019-06-11
970,1993-07-04,,2019-06-11,2019-06-17,2019-06-18,No,Introduction to Masonry,2019-06-11
971,1984-12-19,2019-08-30,2019-06-11,2019-06-17,2019-08-30,No,Introduction to Masonry,2019-06-11
972,1972-03-26,,2019-06-14,,,No,,2019-06-14
973,1996-01-04,,2019-06-14,2019-07-29,,No,Introduction to Masonry,2019-06-14
974,1999-10-30,,2019-06-14,,,No,,2019-06-14
975,1993-07-29,,2019-06-14,2019-07-01,2019-07-02,Yes,Introduction to Masonry,2019-06-14
976,1982-02-08,,2019-06-14,2019-06-19,2019-08-21,Yes,Introduction to Masonry,2019-06-14
977,1988-12-06,,2019-06-21,2019-06-24,2019-06-25,Yes,Introduction to Masonry,2019-06-21
978,1976-10-30,2019-09-13,2019-06-21,2019-07-01,2019-09-13,Yes,Introduction to Masonry,2019-06-21
979,1995-11-03,2019-09-06,2019-06-21,2019-06-24,2019-09-06,No,Introduction to Masonry,2019-06-21
980,1990-06-01,,2019-06-21,2019-06-24,2019-06-25,No,Introduction to Masonry,2019-06-21
981,1993-11-14,,2019-06-21,2019-07-08,2019-07-16,No,Introduction to Masonry,2019-06-21
982,1964-01-09,,2019-06-28,,,Yes,,2019-06-28
983,1999-03-08,,2019-07-03,,,No,Introduction to Masonry,2019-07-03
984,1981-02-24,,2019-07-03,2019-07-10,2019-07-17,No,Introduction to Masonry,2019-07-03
985,1993-12-30,,2019-07-03,2019-07-10,2019-07-16,Yes,Introduction to Masonry,2019-07-03
986,1988-10-27,2019-09-09,2019-07-03,2019-07-10,2019-09-09,No,Introduction to Masonry,2019-07-03
987,1995-09-16,,2019-07-03,,,No,,2019-07-03
988,1995-11-13,,2019-07-03,2019-07-08,2019-08-23,Yes,Introduction to Masonry,2019-07-03
989,1998-02-28,,2019-07-09,,,Yes,Introduction to Masonry,2019-07-09
990,1991-06-30,2019-10-04,2019-07-09,2019-07-22,2019-10-04,Yes,Introduction to Masonry,2019-07-09
991,1977-05-27,,2019-07-09,,,Yes,Introduction to Masonry,2019-07-09
992,1989-01-02,2019-10-11,2019-07-09,2019-08-12,2019-10-11,Yes,Introduction to Masonry,2019-07-09
993,1996-01-07,,2019-07-09,2019-07-22,2019-09-05,Yes,Introduction to Masonry,2019-07-09
994,1983-02-12,,2019-07-09,,,No,Introduction to Masonry,2019-07-09
995,1998-09-24,,2019-07-17,2019-07-22,2019-09-05,No,Introduction to Masonry,2019-07-17
996,1994-10-19,,2019-07-17,,,Yes,Introduction to Masonry,2019-07-17
997,1978-07-20,,2019-07-24,2019-08-05,2019-08-08,No,Introduction to Masonry,2019-07-24
998,1989-03-03,2019-10-11,2019-07-24,2019-07-29,2019-10-11,Yes,Introduction to Masonry,2019-07-24
999,2000-05-18,2019-10-25,2019-07-24,2019-08-12,2019-10-25,No,Introduction to Masonry,2019-07-24
1000,1999-10-02,2019-10-25,2019-07-24,2019-08-12,2019-10-25,No,Introduction to Masonry,2019-07-24
1001,1984-08-27,,2019-07-24,,,Yes,Introduction to Masonry,2019-07-24
1002,1976-10-25,,2019-08-14,2019-08-26,,No,Introduction to Masonry,2019-08-14
1003,1978-05-02,,2019-08-14,2019-09-03,,Yes,Introduction to Masonry,2019-08-14
1004,1981-06-03,,2019-08-14,,,Yes,Introduction to Masonry,2019-08-14
1005,1995-05-15,,2019-08-14,2019-08-26,2019-09-16,Yes,Introduction to Masonry,2019-08-14
1006,1994-02-05,,2019-08-14,2019-09-03,2019-09-10,No,Introduction to Masonry,2019-08-14
1007,1987-07-24,,2019-08-14,,,No,Introduction to Masonry,2019-08-14
1008,1991-11-03,,2019-08-14,2019-09-03,2019-09-16,Yes,Introduction to Masonry,2019-08-14
1009,1996-05-08,,2019-08-14,,,No,Introduction to Masonry,2019-08-14
1010,1989-01-04,2019-10-30,2019-09-10,2019-09-16,2019-10-30,No,Introduction to Masonry,2019-09-10
1011,1990-07-25,2019-11-29,2019-09-10,2019-09-16,2019-11-29,Yes,Introduction to Masonry,2019-09-10
1012,1979-10-08,2019-11-29,2019-09-10,2019-09-16,2019-11-29,Yes,Introduction to Masonry,2019-09-10
1013,1990-12-04,,2019-09-10,2019-09-16,2019-09-30,Yes,Introduction to Masonry,2019-09-10
1014,1996-10-27,,2019-09-16,2019-09-18,2019-09-23,No,Introduction to Masonry,2019-09-16
1015,1989-02-13,2019-10-04,2019-09-16,2019-09-18,2019-10-04,Yes,Introduction to Masonry,2019-09-16
1016,1999-05-04,,2019-09-16,2019-09-19,2019-09-23,No,Introduction to Masonry,2019-09-16
1017,2000-05-27,2019-11-01,2019-09-16,2019-09-18,2019-11-01,No,Introduction to Masonry,2019-09-16
1018,2000-04-09,,2023-02-21,2023-02-28,2023-03-24,Yes,Introduction to Masonry,2019-09-16
1019,1999-06-14,,2019-09-18,,,Yes,Introduction to Masonry,2019-09-18
1020,1986-11-02,,2019-09-18,,,Yes,Introduction to Masonry,2019-09-18
1021,2000-01-10,2019-12-06,2019-09-18,2019-09-23,2019-12-06,No,Introduction to Masonry,2019-09-18
1022,1999-07-07,2019-12-06,2019-09-18,2019-09-23,2019-12-06,Yes,Introduction to Masonry,2019-09-18
1023,1999-02-01,2019-10-18,2019-09-18,2019-09-23,2019-10-18,No,Welding,2019-09-18
1024,1998-07-05,,2019-09-25,2019-09-30,2019-10-07,No,Introduction to Masonry,2019-09-25
1025,1983-05-31,,2019-09-25,,,Yes,Introduction to Masonry,2019-09-25
1026,1981-02-09,,2019-09-25,,,Yes,Introduction to Masonry,2019-09-25
1027,1984-12-11,2019-12-13,2019-09-25,2019-09-30,2019-12-13,No,Introduction to Masonry,2019-09-25
1028,1974-12-31,,2019-09-25,2019-09-30,2019-10-01,Yes,Introduction to Masonry,2019-09-25
1029,1977-04-14,,2019-09-25,2019-09-30,2019-10-02,Yes,Introduction to Masonry,2019-09-25
1030,1998-12-27,2019-12-13,2019-09-25,2019-09-30,2019-12-13,No,Introduction to Masonry,2019-09-25
1031,1978-06-13,,2019-09-25,,,Yes,Introduction to Masonry,2019-09-25
1032,1995-02-25,2019-12-20,2019-10-01,2019-10-07,2019-12-20,Yes,Introduction to Masonry,2019-10-01
1033,1992-05-23,2019-12-20,2019-10-01,2019-10-07,2019-12-20,Yes,Introduction to Masonry,2019-10-01
1034,1980-08-26,,2019-10-01,2019-10-07,2019-10-23,Yes,Introduction to Masonry,2019-10-01
1035,1992-09-13,,2019-10-01,2019-10-07,2019-12-11,Yes,Introduction to Masonry,2019-10-01
1036,1989-09-06,,2019-10-01,,,Yes,Introduction to Masonry,2019-10-01
1037,1993-05-21,2019-12-06,2019-10-03,2019-10-07,2019-12-06,Yes,Introduction to Masonry,2019-10-03
1038,1984-09-19,,2019-10-08,2019-10-14,2019-10-21,No,Introduction to Masonry,2019-10-08
1039,1995-02-16,,2019-10-08,,,Yes,Introduction to Masonry,2019-10-08
1040,1984-01-11,2019-12-06,2019-10-08,2019-10-14,2019-12-06,Yes,Introduction to Masonry,2019-10-08
1041,2000-07-08,,2024-02-01,2024-02-12,2024-02-29,Yes,Introduction to Masonry,2019-10-14
1042,1987-06-03,,2019-10-14,2019-10-17,,Yes,Introduction to Masonry,2019-10-14
1043,1991-02-07,,2019-10-14,2019-10-16,,Yes,Introduction to Masonry,2019-10-14
1044,2000-04-23,,2019-10-14,2019-10-28,2019-10-28,No,Introduction to Masonry,2019-10-14
1045,1983-02-09,,2019-10-23,2019-10-28,2019-12-18,No,Introduction to Masonry,2019-10-23
1046,2000-10-11,,2019-10-23,2019-10-28,2019-10-30,No,Introduction to Masonry,2019-10-23
1047,1990-11-10,,2019-10-23,2019-10-24,2019-10-28,Yes,Introduction to Masonry,2019-10-23
1048,2000-03-28,,2019-10-23,2019-10-28,2019-10-30,Yes,Introduction to Masonry,2019-10-23
1049,2000-04-18,,2019-10-23,2019-10-28,2019-10-31,Yes,Introduction to Masonry,2019-10-23
1050,1979-11-16,2020-01-17,2019-10-23,2019-10-28,2020-01-17,No,Introduction to Masonry,2019-10-23
1051,1999-02-15,,2019-10-23,2019-10-28,2019-10-28,No,Introduction to Masonry,2019-10-23
1052,1999-08-17,,2019-10-23,2019-10-24,2019-10-28,Yes,Introduction to Masonry,2019-10-23
1053,1981-11-14,,2019-10-30,2019-11-04,2019-12-17,Yes,Introduction to Masonry,2019-10-30
1054,1999-11-27,,2023-08-02,2023-08-07,2023-09-19,Yes,Introduction to Masonry,2019-10-30
1055,1987-12-16,,2019-10-30,,,Yes,Introduction to Masonry,2019-10-30
1056,1986-10-03,,2019-10-30,,,No,Introduction to Masonry,2019-10-30
1057,1976-02-19,,2019-11-08,2019-12-16,,No,Introduction to Masonry,2019-11-08
1058,1979-03-21,2020-01-30,2019-11-08,2019-11-11,2020-01-30,No,Introduction to Masonry,2019-11-08
1059,1998-06-21,,2019-11-08,2019-11-11,2019-12-18,Yes,Introduction to Masonry,2019-11-08
1060,1998-03-13,,2019-11-08,2019-11-25,2020-01-10,No,Introduction to Masonry,2019-11-08
1061,1991-08-02,,2019-11-08,2019-11-11,2019-11-15,No,Introduction to Masonry,2019-11-08
1062,1983-10-22,,2019-11-08,2019-11-11,2019-11-14,Yes,Introduction to Masonry,2019-11-08
1063,1982-03-20,2020-01-30,2019-11-08,2019-11-13,2020-01-30,Yes,Introduction to Masonry,2019-11-08
1064,1999-03-31,2020-02-28,2019-11-25,2019-12-02,2020-02-28,No,Introduction to Masonry,2019-11-25
1065,1995-08-15,2020-02-28,2019-11-25,2019-12-09,2020-02-28,No,Introduction to Masonry,2019-11-25
1066,1990-06-06,,2019-11-18,2019-12-02,2020-01-21,Yes,Introduction to Masonry,2019-11-25
1067,1992-08-22,,2019-11-25,,,Yes,Introduction to Masonry,2019-11-25
1068,2000-08-21,,2019-11-25,2019-12-09,2020-02-06,No,Introduction to Masonry,2019-11-25
1069,1983-11-12,,2019-11-25,,,Yes,Introduction to Masonry,2019-11-25
1070,1981-06-15,2020-07-03,2019-12-05,2019-12-09,2020-07-03,Yes,Welding,2019-12-05
1071,1996-07-15,2024-12-20,2024-10-03,2024-10-07,2024-12-20,No,Introduction to Masonry,2019-12-05
1072,1999-11-30,,2019-12-05,,,Yes,Introduction to Masonry,2019-12-05
1073,1992-06-01,,2019-12-05,2019-12-16,2019-12-18,Yes,Introduction to Masonry,2019-12-05
1074,1997-02-06,,2019-12-05,2019-12-09,2019-12-11,No,Introduction to Masonry,2019-12-05
1075,1998-11-02,2020-03-06,2019-12-13,2019-12-16,2020-03-06,No,Introduction to Masonry,2019-12-13
1076,1993-03-19,,2019-12-13,,,Yes,Introduction to Masonry,2019-12-13
1077,1976-04-29,,2019-12-13,,,Yes,Introduction to Masonry,2019-12-13
1078,2001-02-01,2020-03-13,2019-12-13,2020-01-06,2020-03-13,No,Introduction to Masonry,2019-12-13
1079,1984-06-25,2020-07-03,2019-12-13,2019-12-16,2020-07-03,Yes,Welding,2019-12-13
1080,1992-10-06,,2019-12-13,2019-12-16,2020-01-08,No,Introduction to Masonry,2019-12-13
1081,1978-06-18,,2019-12-13,,,No,Introduction to Masonry,2019-12-13
1082,1996-11-08,,2019-12-13,2020-06-29,2020-07-31,Yes,Introduction to Masonry,2019-12-13
1083,2000-04-12,2020-05-22,2020-01-09,2020-01-15,2020-05-22,No,Introduction to Masonry,2020-01-09
1084,1995-10-19,2020-05-22,2020-01-09,2020-01-13,2020-05-22,No,Introduction to Masonry,2020-01-09
1085,2001-10-30,,2020-01-09,2020-01-13,2020-01-17,No,Introduction to Masonry,2020-01-09
1086,1988-01-19,,2020-01-09,2020-01-14,2020-06-03,Yes,Welding,2020-01-09
1087,1976-11-02,,2020-01-09,,,Yes,Introduction to Masonry,2020-01-09
1088,1990-09-13,,2020-01-09,2020-01-15,2020-02-18,No,Introduction to Masonry,2020-01-09
1089,1991-02-16,,2020-01-09,,,No,Introduction to Masonry,2020-01-09
1090,1970-11-03,,2020-01-15,,,Yes,Introduction to Masonry,2020-01-15
1091,1986-05-08,2020-03-06,2020-01-15,2020-01-20,2020-03-06,No,Introduction to Masonry,2020-01-15
1092,1990-09-16,,2020-01-15,,,No,Introduction to Masonry,2020-01-15
1093,1996-09-05,,2020-01-15,,,Yes,Introduction to Masonry,2020-01-15
1094,1972-01-30,,2020-01-15,,,Yes,Introduction to Masonry,2020-01-15
1095,1992-09-15,2020-04-03,2020-01-15,2020-01-20,2020-04-03,Yes,Introduction to Masonry,2020-01-15
1096,1996-08-02,,2020-01-15,,,No,Introduction to Masonry,2020-01-15
1097,1996-06-09,2020-06-16,2020-01-23,2020-01-27,2020-06-16,No,Introduction to Masonry,2020-01-23
1098,1996-04-13,2020-06-12,2020-01-23,2020-01-27,2020-06-12,No,Introduction to Masonry,2020-01-23
1099,1995-11-08,2020-05-01,2020-01-23,2020-01-27,2020-05-01,No,Introduction to Masonry,2020-01-23
1100,1978-10-15,,2020-01-23,2020-02-03,2020-06-11,Yes,Introduction to Masonry,2020-01-23
1101,2000-07-24,,2020-01-23,2020-02-03,2020-03-12,Yes,Introduction to Masonry,2020-01-23
1102,1969-11-09,2020-08-14,2020-01-23,2020-02-10,2020-08-14,No,Introduction to Masonry,2020-01-23
1103,1990-10-30,,2020-01-23,,,Yes,Introduction to Masonry,2020-01-23
1104,1995-03-09,,2020-01-23,2020-02-17,,No,Introduction to Masonry,2020-01-23
1105,1995-09-20,2020-06-12,2020-01-23,2020-02-03,2020-06-12,Yes,Introduction to Masonry,2020-01-23
1106,1975-09-01,,2020-02-11,,,No,Introduction to Masonry,2020-02-11
1107,1989-02-28,2020-03-13,2020-02-11,2020-02-17,2020-03-13,Yes,Introduction to Masonry,2020-02-11
1108,1978-09-28,,2020-02-11,,,Yes,Introduction to Masonry,2020-02-11
1109,1985-04-06,2020-03-06,2020-02-11,2020-02-17,2020-03-06,Yes,Introduction to Masonry,2020-02-11
1110,1997-08-13,,2020-02-11,2020-02-24,2020-07-20,Yes,Introduction to Masonry,2020-02-11
1111,1990-04-24,,2020-02-11,,,Yes,Introduction to Masonry,2020-02-11
1112,1990-01-23,2020-05-12,2020-02-11,2020-02-24,2020-05-12,Yes,Introduction to Masonry,2020-02-11
1113,1990-01-05,2020-03-13,2020-02-11,2020-02-24,2020-03-13,Yes,Introduction to Masonry,2020-02-11
1114,1976-05-14,,2020-02-11,,,Yes,Introduction to Masonry,2020-02-11
1115,2001-01-31,,2020-02-20,2020-02-26,2020-03-02,No,Introduction to Masonry,2020-02-20
1116,2000-01-14,,2020-02-20,2020-03-02,2020-03-11,Yes,Introduction to Masonry,2020-02-20
1117,1993-01-09,,2020-02-20,,,Yes,Introduction to Masonry,2020-02-20
1118,2001-11-26,,2020-02-20,2020-02-26,2020-03-11,No,Introduction to Masonry,2020-02-20
1119,1992-04-02,,2020-02-20,,,No,Introduction to Masonry,2020-02-20
1120,1989-01-31,2020-06-26,2020-02-20,2020-03-02,2020-06-26,Yes,Introduction to Masonry,2020-02-20
1121,1993-02-22,2020-08-07,2020-02-20,2020-03-09,2020-08-07,No,Introduction to Masonry,2020-02-20
1122,1989-09-27,,2020-02-20,,,No,Introduction to Masonry,2020-02-20
1123,1991-04-17,,2020-03-11,2020-03-16,,Yes,Introduction to Masonry,2020-03-11
1124,1991-03-10,,2020-03-11,,,No,Introduction to Masonry,2020-03-11
1125,1998-08-29,2020-05-13,2020-03-11,2020-03-16,2020-05-13,Yes,Introduction to Masonry,2020-03-11
1126,1996-07-01,,2020-03-11,,,No,Introduction to Masonry,2020-03-11
1127,1997-05-20,,2020-03-11,2020-03-16,2020-06-25,No,Introduction to Masonry,2020-03-11
1128,1998-06-19,,2020-03-11,,,No,Introduction to Masonry,2020-03-11
1129,1972-03-27,2020-06-26,2020-03-11,2020-03-16,2020-06-26,No,Introduction to Masonry,2020-03-11
1130,1999-01-23,,2020-03-11,,,Yes,Introduction to Masonry,2020-03-11
1131,1993-08-19,2020-06-11,2020-03-13,2020-03-16,2020-06-11,Yes,Introduction to Masonry,2020-03-13
1132,1983-02-28,,2020-03-13,,,Yes,Introduction to Masonry,2020-03-13
1133,1996-09-26,,2020-03-13,2020-03-16,2020-03-20,No,Introduction to Masonry,2020-03-13
1134,1998-10-31,,2020-03-13,,,No,Introduction to Masonry,2020-03-13
1135,1998-09-24,2020-08-07,2020-03-13,2020-05-26,2020-08-07,No,Introduction to Masonry,2020-03-13
1136,1995-03-03,,2020-03-13,2020-06-29,2020-07-23,No,Introduction to Masonry,2020-03-13
1137,1993-12-30,,2020-03-13,,,No,Introduction to Masonry,2020-03-13
1138,1992-01-24,,2020-03-13,,,No,Introduction to Masonry,2020-03-13
1139,1995-11-26,,2020-03-13,2020-06-08,2020-07-28,No,Introduction to Masonry,2020-03-13
1140,1986-01-30,,2020-05-19,2020-05-26,2020-08-17,No,Introduction to Masonry,2020-05-18
1141,1989-10-06,,2020-05-19,,,No,,2020-05-18
1142,1988-08-14,,2020-05-19,2020-06-08,2020-06-10,Yes,Introduction to Masonry,2020-05-18
1143,1991-05-30,,2020-05-19,2020-05-26,2020-07-02,Yes,Introduction to Masonry,2020-05-26
1144,1994-10-12,,2020-05-19,2020-05-26,2020-07-02,No,Introduction to Masonry,2020-05-26
1145,1991-08-09,,2020-05-26,2020-06-01,2020-06-02,No,Introduction to Masonry,2020-05-26
1146,1991-03-08,2020-06-15,2020-05-26,2020-06-01,2020-06-15,Yes,Introduction to Masonry,2020-05-26
1147,2001-03-29,,2020-05-28,2020-06-15,2020-06-15,No,Introduction to Masonry,2020-05-28
1148,2001-06-13,,2020-05-28,2020-06-01,2020-07-01,Yes,Introduction to Masonry,2020-05-28
1149,1983-04-02,2020-08-21,2020-05-28,2020-06-08,2020-08-21,Yes,Introduction to Masonry,2020-05-28
1150,1999-06-09,,2020-05-28,2020-06-08,,No,Introduction to Masonry,2020-05-28
1151,1997-01-18,2020-09-09,2020-06-09,2020-06-15,2020-09-09,Yes,Introduction to Masonry,2020-06-09
1152,1986-05-13,2020-08-04,2020-06-09,2020-06-15,2020-08-04,Yes,Introduction to Masonry,2020-06-09
1153,1992-02-28,2021-02-26,2020-06-09,2020-06-15,2021-02-26,No,Introduction to Masonry,2020-06-09
1154,1990-12-16,,2020-06-09,,,No,Introduction to Masonry,2020-06-09
1155,1999-02-15,,2020-06-09,2020-06-15,2020-06-26,No,Introduction to Masonry,2020-06-09
1156,1989-05-22,2020-09-25,2020-06-17,2020-07-06,2020-09-25,Yes,Introduction to Masonry,2020-06-17
1157,1992-08-19,2020-07-20,2020-06-17,2020-06-29,2020-07-20,Yes,Introduction to Masonry,2020-06-17
1158,1990-04-29,,2020-06-17,,,No,Introduction to Masonry,2020-06-17
1159,1989-11-26,,2025-01-24,,,No,Introduction to Masonry,2020-06-17
1160,2001-06-17,,2020-06-17,,,No,Introduction to Masonry,2020-06-17
1161,1996-05-23,,2020-06-17,2020-06-29,,No,Introduction to Masonry,2020-06-17
1162,1995-06-18,,,,,No,,2020-06-25
1163,1991-02-03,,2020-07-01,2020-07-06,2020-08-10,Yes,Introduction to Masonry,2020-07-01
1164,2000-01-06,,2020-07-01,,,No,Introduction to Masonry,2020-07-01
1165,1997-11-03,,2020-07-01,2020-07-06,2020-07-21,No,Introduction to Masonry,2020-07-01
1166,1996-01-25,,2020-07-01,2020-07-13,2020-09-17,No,Introduction to Masonry,2020-07-01
1167,1993-07-09,2020-08-17,2020-07-01,2020-07-06,2020-08-17,Yes,Introduction to Masonry,2020-07-01
1168,1999-05-01,,2020-07-01,,,Yes,Introduction to Masonry,2020-07-01
1169,1999-03-31,2024-12-06,2024-09-05,2024-09-16,2024-12-06,Yes,Introduction to Masonry,2020-07-01
1170,1987-06-08,,2020-07-16,,,Yes,Introduction to Masonry,2020-07-16
1171,2002-05-14,,2020-07-16,2020-07-17,2020-08-03,No,Introduction to Masonry,2020-07-16
1172,1999-06-02,,2020-07-16,,,Yes,Introduction to Masonry,2020-07-16
1173,1997-06-05,,2020-07-16,2020-08-17,2020-09-22,Yes,Introduction to Masonry,2020-07-16
1174,2001-05-21,2020-10-02,2020-07-16,2020-07-20,2020-10-02,Yes,Introduction to Masonry,2020-07-16
1175,2002-06-08,2021-02-10,2020-07-16,2020-07-17,2021-02-10,No,Introduction to Masonry,2020-07-16
1176,1980-08-19,2020-10-30,2020-07-16,2020-08-24,2020-10-30,No,Introduction to Masonry,2020-07-16
1177,1990-05-29,,2020-07-21,2020-07-27,2020-09-10,Yes,Introduction to Masonry,2020-07-21
